Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
17,9,2015,41000,1,1,0,20.73,1373,91.1,5.0,5.85
27,7,2015,26323,1,0,0,17.21,1197,103.5,5.0,7.4
10,10,2016,76000,0,1,0,24.4,1120,71,5.0,3.8
9,5,2008,69972,1,1,0,13.5,1799,130,5.0,3.8
9,8,2008,69000,1,1,0,17.7,1497,78,5.0,2.7
16,6,2016,65000,0,1,0,15.96,2523,62.1,7.0,7.21
9,5,2016,29512,1,1,0,17.4,1497,117.3,5.0,7.9
10,8,2017,51000,0,1,0,25.4,1186,73.97,5.0,4.2
23,9,2014,58003,0,1,0,19.01,1461,108.45,5.0,5.75
17,5,2013,56500,1,0,0,16.98,998,66.1,5.0,3.45
1,1,2014,29063,0,0,0,17.11,1968,174.33,5.0,25.75
16,3,2018,46811,0,1,0,16.0,2179,140,7.0,16.59
23,3,2014,31897,1,1,0,18.06,1198,74.96,5.0,4.69
2,9,2009,52100,0,0,2,13.2,1995,170,5.0,7.5
26,5,2016,73000,0,1,0,13.68,2393,147.8,7.0,16.5
9,8,2009,31423,1,1,0,17.0,1497,118,5.0,1.99
17,2,2014,75180,0,1,0,22.9,1248,74,5.0,5.25
23,9,2013,75000,0,1,2,19.64,1461,108.45,5.0,5.4
27,9,2014,15000,1,1,0,16.47,1198,74,5.0,3.9
10,9,2015,12000,1,1,0,17.19,1197,81.86,5.0,5.8
2,10,2014,32000,0,0,0,18.12,1995,190,5.0,30.5
17,5,2017,44504,0,1,0,23.4,1248,74,5.0,5.6
18,0,2012,66000,0,0,0,0.0,2987,165,5.0,23.0
17,6,2015,39437,0,1,0,28.4,1248,74,5.0,5.15
10,3,2017,36931,0,0,0,19.08,1582,126.2,5.0,9.48
25,1,2016,17800,1,0,2,21.9,624,37.48,4.0,2.38
17,5,2009,71346,1,1,0,17.5,1298,85.8,5.0,3.8
10,4,2015,45000,1,1,2,18.6,1197,81.83,5.0,5.5
10,5,2010,85155,1,1,0,17.0,1197,80,5.0,3.55
17,9,2015,48823,1,1,0,20.73,1373,91.1,5.0,6.35
15,4,2015,37000,0,0,0,12.7,2179,187.7,5.0,36.0
25,5,2005,92000,0,1,2,16.1,1405,70,5.0,1.1
25,9,2014,36000,1,1,0,17.57,1193,88.7,5.0,3.7
16,4,2016,24569,0,1,0,16.0,1997,140,7.0,13.5
9,9,2008,95000,1,0,3,11.7,2354,177.6,5.0,2.85
25,3,2015,25811,1,1,2,25.4,624,37.5,4.0,2.13
10,0,2015,65000,0,1,0,22.7,1582,126.2,5.0,7.75
25,2,2017,100400,0,1,0,25.0,1396,69,5.0,2.85
9,6,2014,76414,0,1,0,25.8,1498,98.6,5.0,4.95
16,7,2012,82103,0,1,0,15.1,2179,140,7.0,6.2
2,10,2013,98000,0,0,0,18.56,1995,190,5.0,17.5
10,10,2010,45252,1,1,0,18.9,1197,81.86,5.0,2.25
17,4,2017,10300,1,1,0,21.4,1197,83.1,5.0,6.75
10,7,2016,42024,0,0,0,19.08,1582,126.2,5.0,9.73
17,7,2018,51236,0,1,0,25.47,1248,88.50,7.0,8.49
19,9,2013,52000,1,0,0,13.6,1598,181,4.0,25.0
17,3,2015,42894,0,1,0,23.2,1248,73.94,5.0,5.59
24,9,2011,68000,0,0,0,15.6,1896,106,5.0,4.8
8,4,2014,69000,0,1,0,22.7,1498,89.84,5.0,5.45
10,10,2017,10000,1,1,0,18.6,1197,81.83,5.0,6.5
9,2,2015,16000,1,1,0,19.4,1198,86.8,5.0,4.35
9,8,2013,46992,0,1,0,25.8,1498,98.6,5.0,3.75
2,10,2010,170000,0,0,3,18.48,1995,177,5.0,12.0
1,4,2014,58000,0,0,0,12.07,2967,241.4,7.0,32.0
10,6,2015,50000,0,1,2,24.0,1120,70,5.0,4.0
21,8,2011,39010,0,1,0,23.08,1461,63.1,5.0,2.6
10,6,2016,26946,1,1,0,18.9,1197,82,5.0,4.45
10,10,2015,28700,1,1,0,21.1,814,55.2,5.0,2.6
18,2,2011,60000,1,0,0,11.74,1796,186,5.0,16.0
15,4,2014,38999,0,0,0,12.7,2179,187.7,5.0,32.5
16,9,2016,39000,0,0,0,11.18,2696,184,7.0,13.85
17,3,2018,7784,1,1,0,20.73,1373,91.1,5.0,8.76
18,7,2014,45710,1,0,0,11.8,3498,272,7.0,23.68
17,2,2017,42000,1,0,0,22.0,1197,81.80,5.0,5.5
15,3,2013,75995,0,0,2,11.49,4367,335.3,5.0,65.81
23,8,2013,57000,0,1,0,19.01,1461,108.45,5.0,4.99
10,2,2013,85350,0,1,2,22.32,1582,126.32,5.0,5.7
26,3,2016,82725,1,0,0,14.28,1798,138.03,5.0,11.99
2,9,2016,19000,0,0,2,21.76,1995,190,5.0,29.99
8,2,2018,13900,1,1,0,18.88,1499,110.4,5.0,9.5
17,5,2014,108000,0,1,0,25.2,1248,74,5.0,5.5
10,1,2016,36000,0,0,0,11.72,2199,194.3,7.0,23.0
25,5,2013,62188,0,1,0,17.2,1396,53.5,5.0,2.95
10,7,2015,58397,0,1,0,24.0,1120,70,5.0,4.9
17,4,2016,30000,1,0,0,22.5,998,67,5.0,4.25
16,7,2018,29907,0,1,0,16.0,2179,140,7.0,16.36
1,8,2009,46000,0,0,0,16.55,1968,147.51,5.0,9.95
27,1,2012,65000,0,1,0,20.54,1598,103.6,5.0,5.5
17,4,2016,22000,0,1,0,24.3,1248,88.5,5.0,8.25
17,2,2002,99024,1,1,0,17.3,993,60,5.0,0.95
10,7,2016,34952,1,1,0,19.81,1086,68.05,5.0,4.01
9,7,2019,13913,1,1,0,17.5,1199,88.7,5.0,8.2
9,2,2014,71000,0,1,2,25.1,1498,98.6,5.0,6.2
26,2,2012,97000,0,0,0,11.5,2982,169,7.0,16.75
16,4,2017,21000,0,0,0,16.0,2179,140,7.0,16.5
8,8,2012,110438,0,1,0,20.0,1399,68.05,5.0,3.5
9,3,2017,66507,1,0,2,19.0,1199,88.7,5.0,5.43
8,3,2017,54650,0,0,0,10.91,3198,197,7.0,30.35
21,5,2014,32000,1,0,0,17.97,1498,99.6,5.0,7.99
24,3,2011,75378,0,1,0,18.7,1896,66,5.0,3.59
4,2,2012,82697,0,1,0,25.44,936,57.6,5.0,1.9
26,2,2009,135000,1,0,0,12.1,2362,164.7,5.0,4.7
23,2,2012,149000,0,1,0,19.01,1461,108.45,5.0,7.25
18,7,2016,26212,0,0,0,17.9,2143,136,5.0,24.46
25,10,2014,23500,1,1,2,17.57,1193,88.7,5.0,3.9
10,3,2013,56127,1,1,0,18.5,1197,80,5.0,5.15
17,9,2015,26000,1,0,0,21.5,1197,81.80,5.0,3.65
10,8,2016,26000,0,1,0,25.4,1186,73.97,5.0,5.0
9,8,2009,42000,1,1,0,17.0,1497,118,5.0,2.3
10,10,2001,130000,1,1,2,13.2,1495,94,5.0,0.75
10,7,2009,137148,1,1,2,13.9,1599,103.2,5.0,1.85
8,8,2010,114703,1,1,0,15.6,1196,70,5.0,1.8
9,7,2014,97439,0,1,0,25.8,1498,98.6,5.0,4.41
17,2,2006,40000,1,1,0,18.9,998,67.1,5.0,2.0
18,1,2014,28000,0,0,0,13.0,2987,258,5.0,31.75
1,1,2015,37500,0,0,0,17.68,1968,174.33,5.0,32.0
18,5,2010,37000,0,0,0,13.5,2987,282,5.0,21.0
17,0,2010,83000,0,1,0,19.3,1248,73.9,5.0,2.75
26,3,2005,79012,1,1,0,13.4,1794,125,5.0,2.64
16,7,2018,27395,0,1,0,15.4,2179,120,7.0,14.19
17,6,2017,35362,1,1,0,22.5,998,67.04,5.0,3.85
26,4,2014,117000,0,1,0,13.0,2982,168.5,7.0,15.5
17,9,2010,23000,1,1,0,18.2,1061,64,5.0,1.9
25,7,2014,59508,1,1,0,25.4,624,37.48,4.0,1.26
10,2,2009,69000,1,1,2,18.5,1197,80,5.0,2.4
2,1,2010,58000,0,0,0,22.69,1995,190,5.0,11.5
16,6,2014,88511,0,1,0,16.0,2179,140,7.0,8.25
27,10,2011,66000,1,1,0,15.8,1598,105,5.0,2.75
24,4,2009,65000,1,1,2,17.5,1198,70,5.0,1.4
25,3,2015,30676,1,1,0,25.4,624,37.5,4.0,2.9
8,2,2011,76000,0,1,0,20.0,1399,68,5.0,2.4
27,10,2013,23627,1,0,0,14.8,1598,105,5.0,4.75
15,7,2018,52827,0,0,0,12.7,2179,187.7,5.0,44.76
9,7,2015,64465,0,1,0,26.0,1498,98.6,5.0,6.22
23,2,2018,14000,1,0,0,22.5,999,67,5.0,4.5
10,9,2015,26000,1,1,0,18.9,1197,82,5.0,4.25
4,5,2011,78203,0,0,0,18.1,1991,147.9,4.0,5.5
10,9,2017,27000,0,1,0,22.54,1396,88.73,5.0,6.95
17,3,2018,31919,1,0,0,24.07,998,67.1,5.0,4.56
10,3,2016,47392,0,1,0,20.5,1582,126.2,5.0,13.82
9,9,2016,17362,1,1,0,18.0,1198,86.7,5.0,5.65
10,7,2016,49716,0,1,0,21.19,1396,88.73,5.0,6.2
17,4,2014,48000,1,1,0,23.1,998,67.04,5.0,3.25
1,8,2009,46000,0,0,0,16.55,1968,147.51,5.0,8.5
10,1,2016,79000,0,1,0,24.8,1396,88.7,5.0,7.25
23,10,2013,57000,0,1,0,21.8,1461,78,5.0,4.61
27,4,2016,29754,1,1,0,16.2,1199,74,5.0,5.3
25,0,2012,50123,0,1,0,17.0,1405,70,5.0,1.9
10,7,2012,57184,1,1,0,20.36,1197,78.9,5.0,3.09
2,9,2007,75000,0,0,2,16.46,2993,258,5.0,9.5
10,9,2015,26000,0,0,0,17.01,1582,126.2,5.0,12.65
10,4,2016,22129,1,1,0,18.9,1197,82,5.0,4.25
17,5,2011,127887,0,1,0,21.1,1248,73.9,5.0,2.95
16,5,2006,92000,0,1,0,10.5,2179,120,8.0,3.45
10,5,2011,60634,1,1,0,19.81,1086,68.05,5.0,3.3
25,5,2014,90000,0,1,0,14.0,2179,138.1,7.0,8.0
9,8,2009,59000,1,1,0,13.5,1799,130,5.0,2.71
17,5,2012,59293,1,1,0,18.2,998,67.1,5.0,2.7
17,9,2012,80753,0,1,2,23.4,1248,74,5.0,4.5
26,4,2015,40000,0,1,2,13.0,2982,168.5,7.0,18.75
17,10,2014,103000,0,1,2,28.4,1248,74,5.0,5.25
17,10,2017,48000,0,1,0,28.4,1248,73.75,5.0,6.0
10,8,2014,41000,1,1,0,18.9,1197,82,5.0,3.14
23,6,2016,26000,1,1,0,25.17,799,53.3,5.0,2.55
25,6,2012,30000,1,1,2,15.64,1193,64.08,5.0,2.3
8,5,2014,74624,0,1,0,20.0,1399,68.05,5.0,5.65
22,7,2015,47877,0,0,0,15.15,2967,240,5.0,48.22
17,6,2016,35000,1,1,0,24.07,998,67.1,5.0,3.0
27,0,2015,52123,0,1,0,20.34,1498,103.2,5.0,7.5
16,1,2005,90000,0,1,0,10.5,2179,120,8.0,2.6
2,9,2018,1400,0,0,0,18.56,1995,190,5.0,61.25
9,2,2009,122000,1,1,2,17.0,1497,118,5.0,3.5
19,7,2016,21110,1,0,0,17.44,1998,189.08,4.0,28.95
20,10,2015,78000,0,0,0,13.5,2477,175.56,6.0,15.0
17,6,2012,72000,0,1,0,19.3,1248,73.9,5.0,4.25
3,5,2006,48000,1,0,0,8.6,5998,552,4.0,59.0
17,10,2013,43486,0,1,0,20.77,1248,88.76,7.0,6.6
26,5,2007,199000,0,1,2,12.8,2494,102,7.0,5.2
18,2,2010,34000,1,1,0,11.7,1796,178,5.0,10.0
18,1,2016,37944,0,0,0,14.84,2143,167.62,5.0,35.0
8,9,2017,30000,0,1,0,22.7,1498,89.84,5.0,8.75
26,3,2015,64005,1,1,0,17.71,1197,78.9,5.0,4.57
10,4,2012,62000,1,1,0,20.36,1197,78.9,5.0,2.5
15,7,2014,59885,0,0,0,12.39,2179,147.51,5.0,20.11
26,5,2011,144471,0,1,0,12.8,2494,102,8.0,7.8
10,3,2011,63991,1,1,0,18.5,1197,80,5.0,3.61
21,9,2015,34895,1,0,0,19.15,1198,75.94,5.0,4.6
2,0,2015,97003,0,0,0,15.87,2993,308.43,5.0,85.0
9,8,2015,45000,1,0,0,16.8,1497,118,5.0,5.25
9,4,2013,45000,0,1,2,25.8,1498,98.6,5.0,3.3
26,1,2013,100000,0,1,2,11.5,2982,171,7.0,17.75
15,4,2016,70000,0,0,0,12.97,2179,187.7,5.0,35.0
10,3,2016,37023,0,1,0,19.67,1582,126.2,5.0,13.39
4,2,2012,81000,0,1,0,25.44,936,56.3,5.0,2.5
26,7,2017,20789,0,0,0,11.36,2755,171.5,7.0,18.36
17,6,2015,68310,0,1,0,23.4,1248,74,5.0,5.95
10,9,2015,47250,0,1,2,19.67,1582,126.2,5.0,11.0
15,4,2014,47000,0,0,2,12.65,2993,255,5.0,64.75
9,5,2017,128000,0,1,0,25.8,1498,98.6,5.0,6.3
10,7,2017,17702,1,1,0,15.29,1591,121.3,5.0,11.94
27,9,2014,34987,1,0,0,18.19,1197,103.5,5.0,5.95
9,0,2017,37000,0,1,0,26.0,1498,98.6,5.0,11.0
10,3,2017,38271,1,1,0,15.29,1591,121.3,5.0,12.53
8,1,2012,32510,0,1,2,20.0,1399,68,5.0,3.75
2,10,2014,88000,0,0,0,14.69,2993,258,5.0,27.0
20,10,2012,116000,0,1,0,10.5,2835,107.2,6.0,9.95
23,6,2013,156000,0,1,0,19.87,1461,83.8,5.0,4.2
17,4,2010,75319,1,1,2,21.1,1197,85.80,5.0,2.0
10,8,2013,28000,1,1,0,18.9,1197,82,5.0,3.25
18,1,2017,16500,0,0,0,17.9,2143,136,5.0,34.0
2,3,2016,75637,0,0,0,22.48,1995,190,5.0,30.37
10,7,2018,32854,1,0,0,13.0,1591,121.3,5.0,12.6
23,7,2019,6568,1,1,0,25.17,799,53.3,5.0,5.09
1,1,2014,30000,0,0,0,14.94,2967,241.4,5.0,24.5
17,7,2018,17804,0,1,2,28.09,1248,88.5,5.0,7.97
9,4,2011,69768,1,1,0,16.0,1198,90,5.0,2.9
2,7,2016,62404,0,0,0,22.69,1995,190,5.0,21.33
10,1,2012,97000,0,0,2,19.08,1582,126.32,5.0,6.5
10,3,2016,55687,0,1,0,21.38,1396,88.7,5.0,12.15
27,8,2014,17000,1,1,0,15.04,1598,103.2,5.0,4.25
2,3,2017,34232,0,0,0,21.76,1995,190,5.0,35.84
9,2,2004,135000,1,0,3,14.4,1997,152,5.0,3.0
23,2,2012,80000,0,1,0,19.72,1461,108.45,5.0,6.75
10,1,2014,31045,1,1,2,18.6,1197,81.83,5.0,5.65
27,10,2013,58000,0,0,2,16.96,1968,138.03,5.0,7.5
10,7,2018,35480,0,1,0,19.67,1582,126.2,5.0,13.34
17,5,2016,62287,0,1,0,28.09,1248,88.5,5.0,7.9
10,3,2015,46162,0,1,0,22.54,1396,88.73,5.0,6.98
10,9,2014,9200,1,1,0,17.01,1591,121.3,5.0,5.75
27,8,2012,55339,0,1,0,22.07,1199,73.9,5.0,2.65
27,8,2011,55476,0,1,0,22.07,1199,73.9,5.0,2.49
17,10,2007,68553,1,1,2,15.0,1586,104.68,5.0,1.5
9,7,2016,67376,0,1,0,24.5,1498,98.6,7.0,6.5
23,5,2013,42000,0,1,0,19.64,1461,108.45,5.0,8.0
26,3,2019,28069,0,0,0,12.9,2755,174.5,7.0,30.85
28,7,2014,93144,0,0,0,14.7,1984,181,5.0,17.15
17,5,2014,24300,1,0,0,23.1,998,67.04,5.0,4.55
17,5,2015,47883,0,1,2,26.21,1248,88.5,5.0,7.4
1,7,2013,12467,0,0,0,12.8,1968,167.6,5.0,25.64
2,8,2013,56683,0,0,2,17.05,1995,184,5.0,13.5
8,1,2013,38000,1,1,0,15.6,1196,70,5.0,3.55
10,0,2018,35000,0,1,0,22.7,1582,126.2,5.0,15.0
10,10,2007,80000,1,1,2,13.9,1599,103.2,5.0,1.95
9,10,2006,125000,1,1,2,13.5,1799,130,5.0,2.3
26,2,2013,123000,0,1,2,12.55,2982,168.5,7.0,15.0
10,2,2012,70000,1,1,0,20.36,1197,78.9,5.0,3.15
21,5,2012,87982,0,1,0,21.64,1461,84.8,5.0,5.0
2,6,2013,40714,0,0,2,18.12,1995,190,5.0,24.75
4,10,2008,83000,0,1,2,16.52,1991,123.7,5.0,2.6
10,0,2011,86000,1,1,0,20.36,1197,78.9,5.0,3.75
24,0,2009,60002,0,1,2,17.5,1896,106,5.0,4.85
18,6,2013,60000,0,0,0,10.0,2148,170,5.0,27.0
9,8,2014,84677,0,1,0,25.8,1498,98.6,5.0,3.0
2,4,2017,23000,0,0,0,20.68,1995,190,5.0,28.75
26,5,2016,81424,0,1,0,12.99,2494,100.6,8.0,14.49
22,4,2013,36400,0,0,0,7.5,4806,394.3,4.0,72.0
21,2,2012,70000,0,1,2,22.71,1461,84.8,5.0,4.0
17,4,2015,40000,0,1,2,26.59,1248,74,5.0,4.5
17,9,2019,600,1,0,0,21.5,1197,81.80,5.0,6.25
27,10,2015,65320,0,0,2,16.96,1968,138.03,5.0,11.5
9,10,2009,79000,1,1,3,9.8,2354,180,5.0,3.1
9,9,2018,5000,1,1,0,17.8,1497,117.3,5.0,10.11
10,3,2019,6028,1,1,0,17.01,1591,121.3,5.0,11.54
17,4,2006,86000,1,1,2,18.9,998,67.1,5.0,1.0
17,8,2013,160000,0,1,2,23.4,1248,74,5.0,2.5
1,7,2011,59967,1,0,0,9.74,1984,208,5.0,18.0
26,3,2018,43127,0,1,0,23.59,1364,67.04,5.0,6.85
10,7,2012,65727,1,1,0,19.81,1086,68.05,5.0,2.97
10,10,2013,70000,1,1,0,17.01,1591,121.3,5.0,4.75
27,3,2018,39861,0,1,0,20.14,1498,88.8,5.0,7.38
2,4,2017,16485,0,0,0,22.48,1995,187.74,5.0,42.75
10,1,2010,77332,0,1,2,23.0,1396,90,5.0,3.65
10,7,2017,17489,1,0,0,18.9,1197,82,5.0,5.99
26,10,2012,125000,0,0,0,11.5,2982,169,7.0,13.5
17,2,2016,35129,1,0,0,21.4,1197,83.1,5.0,7.0
10,5,2016,22982,1,0,0,13.0,1591,121.3,5.0,10.95
10,10,2013,54500,1,1,3,20.36,1197,78.9,5.0,2.95
25,0,2017,16235,0,1,0,24.7,1047,69,5.0,5.5
24,7,2017,73641,1,0,0,14.67,1798,177.46,5.0,17.08
17,5,2015,59572,0,1,0,26.59,1248,74,5.0,6.85
9,6,2014,112827,1,0,0,13.1,1997,141.1,5.0,10.5
26,5,2010,118000,0,1,0,12.8,2494,102,8.0,8.75
9,8,2010,60000,1,1,0,17.0,1497,118,5.0,2.7
10,9,2012,75059,1,0,0,17.0,1591,121.3,5.0,4.25
26,10,2018,3000,0,1,0,23.59,1364,67.04,5.0,7.9
24,4,2011,78000,1,0,2,13.7,1798,157.75,5.0,4.5
21,8,2012,47000,0,1,0,21.64,1461,84.8,5.0,4.0
9,4,2012,42000,1,1,0,17.0,1497,118,5.0,4.75
10,8,2018,6820,0,1,0,22.54,1396,88.76,5.0,7.65
4,7,2013,55176,1,1,2,17.4,1599,104,5.0,3.47
9,7,2016,39854,1,1,0,18.0,1198,86.7,5.0,5.64
27,8,2013,24000,1,1,0,16.47,1198,73.9,5.0,2.95
17,6,2016,55000,0,1,0,22.9,1248,74,5.0,5.65
8,7,2012,45840,0,0,0,11.4,2953,153.86,7.0,8.41
17,10,2006,155000,1,1,3,15.4,1590,94,5.0,0.85
17,10,2003,125000,1,1,2,18.9,998,67.1,5.0,0.8
27,3,2014,52951,0,1,0,20.14,1498,88,5.0,5.65
10,8,2013,49000,1,1,0,17.1,1591,121.3,5.0,4.5
17,0,2015,52000,0,1,0,28.09,1248,88.5,5.0,6.9
21,6,2013,120005,0,1,0,21.64,1461,84.8,5.0,4.0
24,9,2015,33000,1,1,0,15.0,1598,103.52,5.0,5.6
17,4,2016,126000,1,1,0,15.1,1196,73,7.0,2.2
24,1,2013,66700,1,1,0,15.0,1598,103.5,5.0,4.0
26,6,2014,122000,0,1,2,12.55,2982,168.5,7.0,16.0
10,9,2016,29000,0,1,0,19.67,1582,126.2,5.0,12.6
10,7,2014,42315,1,1,0,18.5,1197,82.9,5.0,4.79
9,7,2016,84580,0,1,0,26.0,1498,98.6,5.0,6.83
17,6,2002,75000,1,1,0,16.1,796,37,4.0,0.51
8,10,2006,85000,1,1,2,13.8,1299,70,5.0,0.69
17,4,2015,24296,1,1,0,20.85,1197,83.14,5.0,4.65
9,8,2014,40000,1,1,0,16.8,1497,116.3,5.0,6.49
10,2,2009,64514,0,1,0,16.8,1493,110,5.0,2.9
10,4,2016,35000,1,1,0,17.01,1591,121.3,5.0,7.4
23,1,2016,41000,1,1,2,25.17,799,53.3,5.0,3.25
17,0,2008,60123,1,1,2,18.9,998,67.1,5.0,1.95
10,6,2015,53000,1,1,2,18.9,1197,82,5.0,4.0
10,4,2017,9000,1,1,0,18.6,1197,81.83,5.0,6.85
9,3,2015,53497,1,1,0,18.0,1198,86.7,5.0,5.45
8,5,2007,68000,0,1,0,17.8,1399,68,5.0,1.99
10,5,2014,65000,0,0,0,19.08,1582,126.32,5.0,8.99
26,8,2014,45155,0,1,0,23.59,1364,67.04,5.0,6.5
9,3,2018,20026,1,0,0,19.0,1199,88.7,5.0,9.27
10,0,2015,60000,0,1,0,23.9,1582,126.2,5.0,6.99
18,3,2019,15976,0,0,0,17.9,2143,136,5.0,36.76
24,7,2017,30523,1,0,0,14.7,1798,177.5,5.0,17.08
4,8,2013,26300,0,1,0,25.44,936,57.6,5.0,2.8
27,8,2011,66000,0,1,0,22.07,1199,73.9,5.0,2.49
17,6,2016,70000,0,1,0,23.65,1248,88.5,5.0,8.85
9,0,2011,46000,1,1,0,16.8,1497,116.3,5.0,4.15
27,5,2017,28000,0,1,0,20.64,1498,108.5,5.0,10.0
10,4,2017,46000,1,1,0,18.9,1197,81.86,5.0,4.75
23,6,2017,33000,1,0,0,24.04,999,67,5.0,3.2
17,7,2017,27718,1,1,0,22.74,796,47.3,5.0,3.28
8,1,2013,58000,1,1,0,15.8,1499,110,5.0,7.5
17,3,2018,33150,1,1,0,21.4,1197,83.1,5.0,7.39
17,10,2013,77000,0,1,0,23.2,1248,73.94,5.0,3.65
18,2,2007,70000,0,0,0,11.0,2987,198.5,5.0,11.0
17,8,2012,97000,0,1,0,23.2,1248,73.94,5.0,3.0
4,2,2012,75300,0,1,2,25.44,936,57.6,5.0,2.25
17,7,2010,69918,1,1,0,15.5,1586,103.3,5.0,2.83
17,3,2019,4721,1,1,0,14.0,796,35,5.0,4.11
20,8,2014,39163,0,1,0,13.5,2477,178,7.0,14.7
18,10,2013,80000,1,0,0,13.0,2987,210,5.0,25.0
4,1,2015,66000,0,1,0,25.44,936,56.3,5.0,2.35
8,3,2017,36154,0,1,2,25.83,1498,99,5.0,6.41
9,0,2012,34000,1,1,0,17.4,1497,117.3,5.0,5.75
18,2,2016,60000,0,0,2,17.9,2143,136,5.0,17.55
10,6,2015,32000,0,1,0,21.38,1396,88.7,5.0,10.25
8,7,2012,79985,0,1,0,17.8,1399,67,5.0,3.16
1,1,2014,37600,0,0,2,16.55,1968,147.51,5.0,22.5
10,7,2015,31965,1,1,0,19.81,1086,68.05,5.0,3.55
2,7,2010,70749,1,0,0,12.05,1995,154,5.0,9.86
2,2,2013,38000,0,0,0,16.46,2993,258,5.0,45.0
10,7,2017,41534,1,1,0,17.01,1591,121.3,5.0,7.99
27,6,2017,54455,0,0,0,22.0,1498,108.495,5.0,6.5
4,8,2007,42000,1,1,0,14.49,1399,92.7,5.0,0.75
4,3,2018,52073,0,1,2,18.3,1991,147.9,5.0,9.87
10,7,2018,40175,0,1,2,22.54,1396,88.73,5.0,6.36
9,9,2017,16503,1,0,0,16.0,1497,117.3,7.0,9.5
10,7,2017,15029,1,1,0,19.1,1197,82,5.0,6.05
10,5,2015,76362,0,1,0,24.0,1120,70,5.0,5.5
17,8,2007,18700,1,1,2,19.7,796,46.3,5.0,1.25
26,3,2015,67585,0,1,0,12.99,2494,100.6,7.0,11.99
10,9,2010,57000,1,0,2,16.95,1197,78.9,5.0,2.5
9,7,2019,22321,1,0,0,18.0,1497,117.3,5.0,11.66
17,6,1998,95150,1,1,3,17.3,993,60,5.0,0.53
17,8,2015,36428,1,1,0,20.51,998,67.04,5.0,3.1
8,5,2012,73500,0,1,2,20.0,1399,68,5.0,2.6
9,7,2015,47234,1,1,0,18.0,1198,86.7,5.0,5.09
10,5,2008,62364,1,1,0,13.2,1495,94,5.0,2.3
10,10,2012,89000,0,1,0,22.32,1582,126.32,5.0,6.0
17,0,2013,58653,0,1,0,25.2,1248,74,5.0,4.4
18,4,2013,30000,1,0,2,14.8,1595,120.7,5.0,11.0
4,3,2014,64042,0,1,0,17.3,1998,163.7,5.0,5.7
24,2,2013,120000,0,0,0,20.0,1968,138.1,5.0,6.95
16,5,2014,90000,0,1,0,12.05,2179,120,8.0,7.9
2,7,2018,30733,0,0,0,20.68,1995,190,5.0,29.3
18,8,2009,43600,1,0,0,10.93,3498,272,5.0,10.24
24,10,2010,71473,1,0,2,13.7,1798,157.75,5.0,5.35
9,9,2014,39000,1,0,2,16.5,1198,86.8,5.0,3.49
10,5,2009,84045,1,1,0,20.36,1197,78.9,5.0,2.85
9,9,2014,57004,1,1,0,17.4,1497,117.3,5.0,5.35
8,3,2012,75464,1,1,0,15.6,1196,70,5.0,3.62
26,5,2006,142000,0,1,0,12.8,2494,102,7.0,6.25
16,7,2012,118683,0,1,2,21.0,1461,64.1,5.0,3.19
16,4,2018,42000,1,1,0,18.15,1198,82,6.0,5.5
10,7,2019,12800,1,1,0,18.6,1197,81.83,5.0,7.67
25,6,2011,80000,1,1,0,12.0,2092,127,7.0,5.5
17,5,2014,76126,0,1,0,19.3,1248,73.9,5.0,6.6
2,2,2017,21000,0,0,2,15.97,2993,258,5.0,55.0
1,10,2013,85000,0,0,0,17.68,1968,174.33,5.0,21.0
17,6,2017,27000,1,1,0,21.4,1197,83.1,5.0,4.5
10,3,2016,45794,0,0,0,13.01,2199,194.3,7.0,20.67
4,5,2013,57352,0,0,0,14.39,1998,163.7,5.0,6.5
18,3,2018,41467,0,0,0,15.0,2143,204,5.0,37.98
10,9,2009,42000,1,1,0,17.92,1086,62.1,5.0,1.45
17,5,2015,67048,0,1,0,28.09,1248,88.5,5.0,7.9
9,7,2018,11732,1,1,0,17.4,1497,117.3,5.0,10.07
21,9,2016,37000,0,1,0,20.45,1461,83.8,5.0,6.5
2,5,2015,30000,0,0,0,18.88,1995,184,5.0,22.0
9,5,2016,53000,0,1,0,26.0,1498,98.6,5.0,9.75
21,6,2014,60000,0,1,0,20.45,1461,83.8,5.0,6.0
10,4,2014,65000,0,1,0,24.0,1120,70,5.0,3.99
26,4,2015,92000,0,0,0,12.55,2982,168.5,7.0,19.75
26,8,2017,31000,0,1,0,13.68,2393,147.8,7.0,16.95
17,2,2017,43917,1,1,0,21.4,1197,83.1,5.0,6.8
10,10,2013,84000,1,1,0,19.81,1086,68.05,5.0,2.95
1,3,2015,55662,0,0,0,12.07,2967,241.4,7.0,42.83
28,5,2014,51000,0,0,0,27.03,1969,190,5.0,21.5
9,6,2015,24398,1,1,0,17.8,1497,117.3,5.0,7.9
17,5,2011,78000,1,1,2,20.92,998,67.1,5.0,2.3
9,4,2012,40315,1,1,0,18.5,1198,86.8,5.0,2.75
16,6,2011,83000,0,1,0,12.05,2179,120,8.0,6.71
23,7,2017,58151,0,0,0,19.6,1461,108.45,5.0,9.6
10,7,2017,30519,0,1,0,19.67,1582,126.2,5.0,12.81
25,3,2019,20712,1,1,0,23.84,1199,84,5.0,6.94
16,9,2015,48000,0,1,0,16.0,2179,140,7.0,9.45
